"room_id","topic","duplicate_statement_id","duplicate_text","duplicate_timestamp","target_statement_id","target_text","target_timestamp","similarity","target_was_already_duplicate"
"z0oy8lsmanmgbgemqv","Should Q Street be closed to traffic during the farmers market?","2l0jlp3gf7tmgbght64","Statement 3: A compromise could be reached by limiting the closure of Q Street to certain hours, allowing for both the farmers market to thrive and businesses to operate smoothly.","1759532956409","m09pxz6o0omgbghq7e","Statement 1: Q Street should be closed to traffic during farmers market hours to ensure the safety and comfort of shoppers, particularly families with children, who deserve a stress-free environment to browse and enjoy local produce.","1759532956394","0.827542","false"
"z0oy8lsmanmgbgemqv","Should Q Street be closed to traffic during the farmers market?","ue33j9dkubmmgbghtbd","Statement 4: The farmers market is an important community event, but it should be organized in a way that minimizes negative impacts on local businesses, such as providing designated delivery times.","1759532956410","p6vtgu9ehwmgbghszf","Statement 2: While the farmers market increases foot traffic, the inconvenience it causes to nearby businesses on Saturday mornings outweighs the benefits of the event.","1759532956408","0.810739","false"
"z0oy8lsmanmgbgemqv","Should Q Street be closed to traffic during the farmers market?","dsezl01jcmvmgbghtik","Statement 1: Q Street should be closed to traffic during the farmers market to enhance pedestrian safety and create a vibrant community space that encourages local commerce and social interaction.","1759532956411","m09pxz6o0omgbghq7e","Statement 1: Q Street should be closed to traffic during farmers market hours to ensure the safety and comfort of shoppers, particularly families with children, who deserve a stress-free environment to browse and enjoy local produce.","1759532956394","0.933733","false"
"z0oy8lsmanmgbgemqv","Should Q Street be closed to traffic during the farmers market?","85sn4u0kzbfmgbghtov","Statement 2: Keeping Q Street open with a traffic light compromises both the flow of traffic and the experience of market-goers, ultimately failing to meet the needs of either group.","1759532956412","m09pxz6o0omgbghq7e","Statement 1: Q Street should be closed to traffic during farmers market hours to ensure the safety and comfort of shoppers, particularly families with children, who deserve a stress-free environment to browse and enjoy local produce.","1759532956394","0.827942","false"
"z0oy8lsmanmgbgemqv","Should Q Street be closed to traffic during the farmers market?","bwiccuz1zramgbghtvo","Statement 3: While some may argue that closing Q Street could inconvenience drivers, the benefits of a car-free market space, including reduced noise and pollution, outweigh these concerns.","1759532956413","m09pxz6o0omgbghq7e","Statement 1: Q Street should be closed to traffic during farmers market hours to ensure the safety and comfort of shoppers, particularly families with children, who deserve a stress-free environment to browse and enjoy local produce.","1759532956394","0.838433","false"
"z0oy8lsmanmgbgemqv","Should Q Street be closed to traffic during the farmers market?","5u88eu12okcmgbghu12","Statement 4: A temporary closure of Q Street during the farmers market could serve as a pilot program to test the potential for more permanent pedestrian-friendly initiatives in the neighborhood.","1759532956414","m09pxz6o0omgbghq7e","Statement 1: Q Street should be closed to traffic during farmers market hours to ensure the safety and comfort of shoppers, particularly families with children, who deserve a stress-free environment to browse and enjoy local produce.","1759532956394","0.827676","false"
"z0oy8lsmanmgbgemqv","Should Q Street be closed to traffic during the farmers market?","zu5rj0n6v2omgbghu71","Statement 1: Q Street should be closed to traffic during the farmers market to enhance pedestrian safety and improve the overall experience for market-goers.","1759532956415","m09pxz6o0omgbghq7e","Statement 1: Q Street should be closed to traffic during farmers market hours to ensure the safety and comfort of shoppers, particularly families with children, who deserve a stress-free environment to browse and enjoy local produce.","1759532956394","0.943535","false"
"z0oy8lsmanmgbgemqv","Should Q Street be closed to traffic during the farmers market?","nk68y0utnrmgbghue3","Statement 2: The minimal traffic observed during market hours indicates that closing Q Street would not significantly disrupt transportation, making it a reasonable decision for community well-being.","1759532956416","m09pxz6o0omgbghq7e","Statement 1: Q Street should be closed to traffic during farmers market hours to ensure the safety and comfort of shoppers, particularly families with children, who deserve a stress-free environment to browse and enjoy local produce.","1759532956394","0.848816","false"
"z0oy8lsmanmgbgemqv","Should Q Street be closed to traffic during the farmers market?","5c76mx3ghgamgbghukh","Statement 3: Allowing cars to pass through Q Street during the farmers market creates unnecessary conflicts between drivers and pedestrians, detracting from the market's atmosphere and safety.","1759532956417","m09pxz6o0omgbghq7e","Statement 1: Q Street should be closed to traffic during farmers market hours to ensure the safety and comfort of shoppers, particularly families with children, who deserve a stress-free environment to browse and enjoy local produce.","1759532956394","0.871981","false"
"z0oy8lsmanmgbgemqv","Should Q Street be closed to traffic during the farmers market?","6nus2y14pjrmgbghupz","Statement 4: While some may argue that keeping Q Street open maintains traffic flow, the benefits of a pedestrian-only environment during the market far outweigh the inconvenience of a few cars being rerouted.","1759532956418","m09pxz6o0omgbghq7e","Statement 1: Q Street should be closed to traffic during farmers market hours to ensure the safety and comfort of shoppers, particularly families with children, who deserve a stress-free environment to browse and enjoy local produce.","1759532956394","0.842976","false"
"0fgxpp5ylcnmgbeaqn1","Should Q Street be closed to traffic during the farmers market?","9fim6exbrwemgbedoba","Q Street residents should have a say in whether the street is closed during the market.","1759529407906","dngie1w2ushmgbedo6a","Closing Q Street during market hours would improve shopper safety.","1759529407905","0.874488","false"
"0fgxpp5ylcnmgbeaqn1","Should Q Street be closed to traffic during the farmers market?","v5wo9wubh38mgbedogt","Closing Q Street to traffic would transform the market into a proper community gathering space.","1759529407907","dngie1w2ushmgbedo6a","Closing Q Street during market hours would improve shopper safety.","1759529407905","0.88988","false"
"0fgxpp5ylcnmgbeaqn1","Should Q Street be closed to traffic during the farmers market?","3kof25strs5mgbedp5h","Alternative parking options for residents during market hours should be provided if the street is closed.","1759529407912","7kz9kp6dgeomgbedoqs","The farmers market can find another location instead of taking over a residential street.","1759529407909","0.833684","false"
"0fgxpp5ylcnmgbeaqn1","Should Q Street be closed to traffic during the farmers market?","izf39b0vyn9mgbedpa3","Businesses near Q Street could benefit from increased foot traffic due to the market.","1759529407913","dngie1w2ushmgbedo6a","Closing Q Street during market hours would improve shopper safety.","1759529407905","0.836789","false"
"0fgxpp5ylcnmgbeaqn1","Should Q Street be closed to traffic during the farmers market?","9zvpn7cdpvomgbedpxq","Closing Q Street to traffic would disrupt the usual flow and accessibility for the residents.","1759529407918","5387bwcemtumgbedolw","Closing Q Street would inconvenience residents who need vehicle access.","1759529407908","0.898936","false"
"0fgxpp5ylcnmgbeaqn1","Should Q Street be closed to traffic during the farmers market?","xv43ug8qckmgbedq23","Closing Q Street to traffic would create a more pleasant and uninterrupted shopping experience.","1759529407919","dngie1w2ushmgbedo6a","Closing Q Street during market hours would improve shopper safety.","1759529407905","0.899011","false"
"0fgxpp5ylcnmgbeaqn1","Should Q Street be closed to traffic during the farmers market?","yaako2xz7edmgbedq76","The farmers market is too large and creates chaos for Q Street residents.","1759529407920","dngie1w2ushmgbedo6a","Closing Q Street during market hours would improve shopper safety.","1759529407905","0.857798","false"
"0fgxpp5ylcnmgbeaqn1","Should Q Street be closed to traffic during the farmers market?","dc0vf8sn0lsmgbedqbr","The occasional inconvenience caused by street closure is worth the benefits of a thriving farmers market.","1759529407921","7kz9kp6dgeomgbedoqs","The farmers market can find another location instead of taking over a residential street.","1759529407909","0.812115","false"
"0fgxpp5ylcnmgbeaqn1","Should Q Street be closed to traffic during the farmers market?","magdl6tuepmgbedqlf","The closure of Q Street could potentially boost local businesses.","1759529407923","5387bwcemtumgbedolw","Closing Q Street would inconvenience residents who need vehicle access.","1759529407908","0.804558","false"
"0fgxpp5ylcnmgbeaqn1","Should Q Street be closed to traffic during the farmers market?","zcnz6h003gnmgbedqpy","The closure of Q Street could lead to increased parking and traffic problems for local businesses.","1759529407924","ex4xakls7qlmgbedpet","The street closure could create logistical problems for local businesses.","1759529407914","0.843551","false"
"dpxnhk8dq7mgb3i16f","Should Q Street be closed to traffic during the farmers market?","4szeamdok0emgb3k6uf","Emergency vehicles must have guaranteed access through the market area at all times.","1759511235429","2e1uqi2owjcmgb3k6iy","Residents should be able to park and access their buildings during market hours, even if some market access is limited.","1759511235427","0.812762","false"
"dpxnhk8dq7mgb3i16f","Should Q Street be closed to traffic during the farmers market?","ulmvju8spgdmgb3k6zi","Moving the market to a park would better serve residents and avoid street disruption.","1759511235430","2e1uqi2owjcmgb3k6iy","Residents should be able to park and access their buildings during market hours, even if some market access is limited.","1759511235427","0.84119","false"
"dpxnhk8dq7mgb3i16f","Should Q Street be closed to traffic during the farmers market?","w06djvxof79mgb3k7fs","Market hours and layout should be adjusted to reduce disruption to residents.","1759511235433","2e1uqi2owjcmgb3k6iy","Residents should be able to park and access their buildings during market hours, even if some market access is limited.","1759511235427","0.852485","false"
"dpxnhk8dq7mgb3i16f","Should Q Street be closed to traffic during the farmers market?","c15y1onv5pumgb3k82t","The market activation on Q Street contributes to healthier, more connected communities.","1759511235437","i5sc0z5fqhpmgb3k675","Closing Q Street during the farmers market makes it safer for kids and families.","1759511235425","0.808048","false"
"dpxnhk8dq7mgb3i16f","Should Q Street be closed to traffic during the farmers market?","vs9ijgxz8o9mgb3k8ji","The city should designate a single transportation plan for market days and stick to it.","1759511235440","2e1uqi2owjcmgb3k6iy","Residents should be able to park and access their buildings during market hours, even if some market access is limited.","1759511235427","0.804407","false"
"dpxnhk8dq7mgb3i16f","Should Q Street be closed to traffic during the farmers market?","tisghyvxmgb3k908","The decision on closure should be made via a formal pilot with measurable metrics.","1759511235443","wb93kuxq23hmgb3k751","A temporary pilot closure on a few Saturdays is a sensible way to evaluate impacts before committing.","1759511235431","0.849284","false"
"dpxnhk8dq7mgb3i16f","Should Q Street be closed to traffic during the farmers market?","sdm612brr8mgb3k96o","Residents’ accessibility concerns should be addressed with better mobility options rather than denying market access.","1759511235444","2e1uqi2owjcmgb3k6iy","Residents should be able to park and access their buildings during market hours, even if some market access is limited.","1759511235427","0.825595","false"
"dpxnhk8dq7mgb3i16f","Should Q Street be closed to traffic during the farmers market?","svq56urpmkmgb3k9c8","The market can be scaled up with better layouts to reduce crowding without closing the street.","1759511235445","dhlk736yk1mgb3k6dv","A full street closure is necessary to maximize market vitality and vendor profits.","1759511235426","0.802348","false"
"cw6t3wpouztmgb3d5ng","Should Q Street be closed to traffic during the farmers market?","nqt9jf7injgmgb3ekmc","Redesign Q Street to be multimodal and car-dominant-free during market hours rather than relying on full street closure.","1759510973037","fme2f0rkmwmgb3ejqh","Fully closing Q Street to traffic on market days is necessary to protect pedestrians and boost market vitality.","1759510973033","0.887713","false"
"cw6t3wpouztmgb3d5ng","Should Q Street be closed to traffic during the farmers market?","3jx71evq12omgb3eksm","A temporary, time-limited closure during market hours is sufficient to achieve safety without harming residents.","1759510973038","p8nlsi4gs4imgb3ejzm","Implement a partial closure with loading zones and designated car-free segments to balance safety and resident access.","1759510973034","0.807481","false"
"cw6t3wpouztmgb3d5ng","Should Q Street be closed to traffic during the farmers market?","yl7f6x0l5jmgb3elc8","The market's economic and social benefits justify the level of disruption to street access.","1759510973041","wvqpi2n69zmgb3ekeo","The street closure primarily benefits the community's health and social cohesion, justifying the disruption to drivers.","1759510973036","0.836727","false"
"cw6t3wpouztmgb3d5ng","Should Q Street be closed to traffic during the farmers market?","gtkbscs22o4mgb3em48","Clear, obstacle-free routes for emergency vehicles must be guaranteed during market hours.","1759510973042","3yw5za9ok4mgb3ek6n","Emergency services must have unimpeded access during market hours.","1759510973035","0.939564","false"
"cw6t3wpouztmgb3d5ng","Should Q Street be closed to traffic during the farmers market?","c4v5v5o03p9mgb3eo90","Rescheduling or repositioning the market to a different day could minimize conflicts.","1759510973051","2wfu1urxc6fmgb3el5k","Relocating the market to a nearby park would prevent street disruption and still serve the community.","1759510973040","0.814496","false"
"cw6t3wpouztmgb3d5ng","Should Q Street be closed to traffic during the farmers market?","o3o1ecqc7amgb3eozv","On market days, only pedestrians and local traffic are allowed on Q Street, with other through traffic diverted.","1759510973054","fme2f0rkmwmgb3ejqh","Fully closing Q Street to traffic on market days is necessary to protect pedestrians and boost market vitality.","1759510973033","0.839167","false"
"12a5dpi26bpmgb2puqh","Should Q Street be closed to traffic during the farmers market?","2lw39v62dirmgb2swr8","Residents on Q Street should have priority access and parking despite market closures.","1759509962900","6jlqqyhu22cmgb2swj2","Closing Q Street benefits vendors and shoppers by increasing safety and sales.","1759509962899","0.801202","false"
"12a5dpi26bpmgb2puqh","Should Q Street be closed to traffic during the farmers market?","x8cbu55aramgb2sxr3","Vendors’ sales increase when the street is closed, according to market experience.","1759509962905","6jlqqyhu22cmgb2swj2","Closing Q Street benefits vendors and shoppers by increasing safety and sales.","1759509962899","0.849105","false"
"12a5dpi26bpmgb2puqh","Should Q Street be closed to traffic during the farmers market?","eh4zne27vlimgb2syq8","A mixed-use approach (partially closed street, dedicated loading zones) can balance goals.","1759509962910","q9t1wv8tnqmgb2swy9","The market closure plan should include a scalable compromise, such as half-street closures or loading zones.","1759509962901","0.824102","false"
"12a5dpi26bpmgb2puqh","Should Q Street be closed to traffic during the farmers market?","60s7ekyaefnmgb2szcc","The market should be relocated entirely to a nearby park to avoid street disruptions.","1759509962913","lnu116791imgb2sxk4","The market could operate in a nearby park if the street remains open, preserving resident access.","1759509962904","0.851367","false"
"12a5dpi26bpmgb2puqh","Should Q Street be closed to traffic during the farmers market?","dxlag73g9hamgb2szm0","The current closure plan inadequately accounts for emergency vehicle routes.","1759509962914","si09fijtj88mgb2sx5g","Emergency services should be prioritized; if closures hinder emergency access, alternatives must be found.","1759509962902","0.847938","false"
"12a5dpi26bpmgb2puqh","Should Q Street be closed to traffic during the farmers market?","cpjsju0l85kmgb2t01x","The presence of the market on Q Street has positive effects on local economies beyond vendors.","1759509962916","6jlqqyhu22cmgb2swj2","Closing Q Street benefits vendors and shoppers by increasing safety and sales.","1759509962899","0.832502","false"
"7h4jkv3uybomgb29f0p","Should Q Street be closed to traffic during the farmers market?","xhutcb57ujmgb2bhty","The street closure during the farmers market poses significant inconvenience to the residents of Q Street, particularly the elderly and those with mobility issues.","1759509150759","8lhwbdkazyumgb2bhnq","The closure of Q Street for the farmers market increases vendor sales and fosters community engagement.","1759509150758","0.81383","false"
"7h4jkv3uybomgb29f0p","Should Q Street be closed to traffic during the farmers market?","rax4tax80tjmgb2binw","The street closure for the farmers market potentially boosts foot traffic for local businesses.","1759509150764","hov9yhmqx4lmgb2bi5s","The street closure enhances safety for families and children visiting the farmers market.","1759509150761","0.842642","false"
"7h4jkv3uybomgb29f0p","Should Q Street be closed to traffic during the farmers market?","3n5mt930idmmgb2bj1f","Better signage and reserved parking for local businesses could alleviate some of the challenges caused by the street closure.","1759509150766","j0ha7n0525amgb2biuj","The street closure affects operational efficiency of local businesses due to delivery and parking issues.","1759509150765","0.831953","false"
"7h4jkv3uybomgb29f0p","Should Q Street be closed to traffic during the farmers market?","07stx962a4nmgb2bj6w","Exploring compromises like partial street closures or dedicated loading zones could balance the needs of both residents and the farmers market.","1759509150767","t85tp8ghuumgb2bi03","The farmers market should consider alternative locations, like nearby parks, to avoid disrupting traffic and resident accessibility.","1759509150760","0.842182","false"
"7h4jkv3uybomgb29f0p","Should Q Street be closed to traffic during the farmers market?","esfgzj44r06mgb2bjcn","Better public transit and pedestrian infrastructure could alleviate the need for car access during the farmers market.","1759509150768","t85tp8ghuumgb2bi03","The farmers market should consider alternative locations, like nearby parks, to avoid disrupting traffic and resident accessibility.","1759509150760","0.824508","false"
"7h4jkv3uybomgb29f0p","Should Q Street be closed to traffic during the farmers market?","m9m6xma9p7mgb2bji0","The farmers market transforms Q Street into a vibrant public space that builds social capital.","1759509150769","8lhwbdkazyumgb2bhnq","The closure of Q Street for the farmers market increases vendor sales and fosters community engagement.","1759509150758","0.860945","false"
"7h4jkv3uybomgb29f0p","Should Q Street be closed to traffic during the farmers market?","a990xbtz1ibmgb2bjtm","The current street closure system for the farmers market was not effectively designed considering the operational challenges of local businesses.","1759509150771","j0ha7n0525amgb2biuj","The street closure affects operational efficiency of local businesses due to delivery and parking issues.","1759509150765","0.845363","false"
"7h4jkv3uybomgb29f0p","Should Q Street be closed to traffic during the farmers market?","kwy2z9bfio9mgb2bk0x","The farmers market does not significantly disrupt traffic as there are limited cars passing through during its operation hours.","1759509150772","t85tp8ghuumgb2bi03","The farmers market should consider alternative locations, like nearby parks, to avoid disrupting traffic and resident accessibility.","1759509150760","0.818319","false"
"pvnv548gi6fmgb1paoe","Should Q Street be closed to traffic during the farmers market?","5fu2tacs9i7mgb1sqsl","Closing Q Street for the farmers market poses a serious inconvenience for the elderly and disabled residents.","1759508276134","l499zt2s3nqmgb1sqsl","Closing Q Street during the farmers market increases vendor sales and community engagement.","1759508276133","0.815838","false"
"pvnv548gi6fmgb1paoe","Should Q Street be closed to traffic during the farmers market?","d65chigln0umgb1sqsm","Closing Q Street for the farmers market is a form of gentrification pushing out long-term residents.","1759508276137","l499zt2s3nqmgb1sqsl","Closing Q Street during the farmers market increases vendor sales and community engagement.","1759508276133","0.8188","false"
"pvnv548gi6fmgb1paoe","Should Q Street be closed to traffic during the farmers market?","1xasaqfgxa5mgb1sqsm","The street closure could be managed better to accommodate both the farmers market and the needs of local residents.","1759508276138","814t8tq36ynmgb1sqsm","The farmers market should be relocated to a nearby park to ease the inconveniences caused by street closure.","1759508276136","0.839174","false"
"pvnv548gi6fmgb1paoe","Should Q Street be closed to traffic during the farmers market?","tdkwpqfel5rmgb1sqsn","The street closure during the farmers market creates a vibrant public space in the neighborhood.","1759508276143","l499zt2s3nqmgb1sqsl","Closing Q Street during the farmers market increases vendor sales and community engagement.","1759508276133","0.826227","false"
"pvnv548gi6fmgb1paoe","Should Q Street be closed to traffic during the farmers market?","yzifl0ihcdamgb1sqsn","The farmers market on Q Street enhances social interactions and builds social capital.","1759508276145","l499zt2s3nqmgb1sqsl","Closing Q Street during the farmers market increases vendor sales and community engagement.","1759508276133","0.833993","false"
"pvnv548gi6fmgb1paoe","Should Q Street be closed to traffic during the farmers market?","riggolreudmmgb1sqso","Street closures for community events like the farmers market improve public health and local economies.","1759508276147","l499zt2s3nqmgb1sqsl","Closing Q Street during the farmers market increases vendor sales and community engagement.","1759508276133","0.829644","false"
"pvnv548gi6fmgb1paoe","Should Q Street be closed to traffic during the farmers market?","qwq1hk4kx9mgb1sqso","Closing Q Street for the farmers market isolates and inconveniences the residents.","1759508276150","l499zt2s3nqmgb1sqsl","Closing Q Street during the farmers market increases vendor sales and community engagement.","1759508276133","0.846937","false"
"pvnv548gi6fmgb1paoe","Should Q Street be closed to traffic during the farmers market?","7diuygi0vgdmgb1sqso","The current street closure system for the farmers market was not designed with local businesses in mind.","1759508276152","v8km3vxe6emgb1sqsm","The farmers market brings beneficial foot traffic for local businesses.","1759508276139","0.837208","false"
"pvnv548gi6fmgb1paoe","Should Q Street be closed to traffic during the farmers market?","kugkylg9b2lmgb1sqso","Street closure for the farmers market enhances walkability and livability of the neighborhood.","1759508276153","l499zt2s3nqmgb1sqsl","Closing Q Street during the farmers market increases vendor sales and community engagement.","1759508276133","0.824491","false"
"pvnv548gi6fmgb1paoe","Should Q Street be closed to traffic during the farmers market?","8c766u220jjmgb1sqsp","Closing Q Street for the farmers market results in conflicts between pedestrians and the occasional car.","1759508276156","l499zt2s3nqmgb1sqsl","Closing Q Street during the farmers market increases vendor sales and community engagement.","1759508276133","0.855669","false"
"tpgm9gdhe6mmg9mo7qa","Should Q Street be closed to traffic during the farmers market?","oc44br62kmg9mpav1","The farmers market boosts vendor sales by 40% when Q Street is closed.","1759422455102","3v2swyg4dv1mg9mpav0","Closing Q Street for the farmers market increases safety for families and children.","1759422455100","0.832848","false"
"tpgm9gdhe6mmg9mo7qa","Should Q Street be closed to traffic during the farmers market?","vqqh4iinkhfmg9mpav1","Street closure during the farmers market fosters community interaction and connection.","1759422455103","3v2swyg4dv1mg9mpav0","Closing Q Street for the farmers market increases safety for families and children.","1759422455100","0.800503","false"
"tpgm9gdhe6mmg9mo7qa","Should Q Street be closed to traffic during the farmers market?","jvjp3e1zuamg9mpav1","Closing Q Street for the market inconveniences drivers.","1759422455104","3v2swyg4dv1mg9mpav0","Closing Q Street for the farmers market increases safety for families and children.","1759422455100","0.81773","false"
"tpgm9gdhe6mmg9mo7qa","Should Q Street be closed to traffic during the farmers market?","uq9d0tx1heqmg9mpav1","The closure of Q Street for the farmers market enhances the vibrancy of the public space.","1759422455105","3v2swyg4dv1mg9mpav0","Closing Q Street for the farmers market increases safety for families and children.","1759422455100","0.865576","false"
"tpgm9gdhe6mmg9mo7qa","Should Q Street be closed to traffic during the farmers market?","gmuusicnzflmg9mpav1","The farmers market penalizes Q Street residents who rely on car access.","1759422455106","3v2swyg4dv1mg9mpav0","Closing Q Street for the farmers market increases safety for families and children.","1759422455100","0.831281","false"
"tpgm9gdhe6mmg9mo7qa","Should Q Street be closed to traffic during the farmers market?","tz12e47a75pmg9mpav2","Emergency vehicle access may be hindered by the street closure during the market.","1759422455109","fnm1i7y3cbnmg9mpav1","Street closure during the market disrupts work commute for some residents.","1759422455107","0.814267","false"
"tpgm9gdhe6mmg9mo7qa","Should Q Street be closed to traffic during the farmers market?","1ifxuwyv65fmg9mpav2","Closing Q Street for the farmers market could be seen as gentrification.","1759422455111","3v2swyg4dv1mg9mpav0","Closing Q Street for the farmers market increases safety for families and children.","1759422455100","0.826922","false"
"tpgm9gdhe6mmg9mo7qa","Should Q Street be closed to traffic during the farmers market?","iv9vcrv7iphmg9mpav2","Closing Q Street to traffic for the farmers market is a disregard for the elderly and those with limited mobility.","1759422455112","3v2swyg4dv1mg9mpav0","Closing Q Street for the farmers market increases safety for families and children.","1759422455100","0.84727","false"
"tpgm9gdhe6mmg9mo7qa","Should Q Street be closed to traffic during the farmers market?","pxe32c4c2umg9mpav3","Setting up and closing down the market disrupts delivery schedules for local businesses.","1759422455117","fnm1i7y3cbnmg9mpav1","Street closure during the market disrupts work commute for some residents.","1759422455107","0.827352","false"
"tpgm9gdhe6mmg9mo7qa","Should Q Street be closed to traffic during the farmers market?","n0buzvr8mubmg9mpav3","Customers of local businesses struggle to find parking during the market.","1759422455118","fnm1i7y3cbnmg9mpav1","Street closure during the market disrupts work commute for some residents.","1759422455107","0.827398","false"
"tpgm9gdhe6mmg9mo7qa","Should Q Street be closed to traffic during the farmers market?","qkub8vdb6ogmg9mpav3","Closing Q Street for the market creates a walkable, livable neighborhood.","1759422455123","3v2swyg4dv1mg9mpav0","Closing Q Street for the farmers market increases safety for families and children.","1759422455100","0.867786","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","bi6m9jmxbmmg9k53fy","The parking restrictions place an unfair burden on residents who live on Q Street","1759418153134","k0lw7quatf9mg9k52x6","The parking restrictions place an unfair burden on residents who live on Q Street","1759418152458","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","0hwv9wkwp5omg9k53ql","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418153517","etj6wrtffwnmg9k53gq","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418153162","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","b0vf5gujsmrmg9k53s2","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418153570","etj6wrtffwnmg9k53gq","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418153162","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","em47blaj6vbmg9k53tt","The parking restrictions place an unfair burden on residents who live on Q Street","1759418153633","k0lw7quatf9mg9k52x6","The parking restrictions place an unfair burden on residents who live on Q Street","1759418152458","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","1w3ukechvskimg9k53uo","Traffic diversions hurt local businesses on surrounding streets - we need better solutions","1759418153664","28lsrvnranjmg9k53rw","Traffic diversions hurt local businesses on surrounding streets - we need better solutions","1759418153564","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","xhkgi087rhjmg9k53x7","The parking restrictions place an unfair burden on residents who live on Q Street","1759418153755","k0lw7quatf9mg9k52x6","The parking restrictions place an unfair burden on residents who live on Q Street","1759418152458","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","jo376yd6akmg9k548n","Small businesses along Q Street lose customers who can't easily drive and park","1759418154167","k0lw7quatf9mg9k52x6","The parking restrictions place an unfair burden on residents who live on Q Street","1759418152458","0.801184","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","fwpidmda7lqmg9k549j","The parking restrictions place an unfair burden on residents who live on Q Street","1759418154199","k0lw7quatf9mg9k52x6","The parking restrictions place an unfair burden on residents who live on Q Street","1759418152458","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","t6nsz34pygmg9k549s","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418154208","etj6wrtffwnmg9k53gq","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418153162","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","han427s83obmg9k54ab","Small businesses along Q Street lose customers who can't easily drive and park","1759418154227","k0lw7quatf9mg9k52x6","The parking restrictions place an unfair burden on residents who live on Q Street","1759418152458","0.801184","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","7d69tiz3gf4mg9k54ag","This is about creating a more livable neighborhood that values people over cars","1759418154232","es3ug0gfycjmg9k53f3","This is about creating a more livable neighborhood that values people over cars","1759418153103","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","uda9wizfe68mg9k54em","Small businesses along Q Street lose customers who can't easily drive and park","1759418154382","k0lw7quatf9mg9k52x6","The parking restrictions place an unfair burden on residents who live on Q Street","1759418152458","0.801184","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","3ifds84l772mg9k54j8","Small businesses along Q Street lose customers who can't easily drive and park","1759418154548","k0lw7quatf9mg9k52x6","The parking restrictions place an unfair burden on residents who live on Q Street","1759418152458","0.801184","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","n9i65xwcxttmg9k54ju","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418154570","etj6wrtffwnmg9k53gq","Closing Q Street during farmers market creates a vibrant community space that brings neighbors together","1759418153162","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","z9kmlwdhzlsmg9k54jw","The current system discriminates against people who work weekends and need car access","1759418154572","y5eial152u9mg9k54jt","The current system discriminates against people who work weekends and need car access","1759418154569","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","zulmthp9m3mg9k54l2","Small businesses along Q Street lose customers who can't easily drive and park","1759418154614","k0lw7quatf9mg9k52x6","The parking restrictions place an unfair burden on residents who live on Q Street","1759418152458","0.801184","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","mj5dfs172immg9k54la","The current system discriminates against people who work weekends and need car access","1759418154622","y5eial152u9mg9k54jt","The current system discriminates against people who work weekends and need car access","1759418154569","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","tuo5quxta2fmg9k54me","Kids can safely play and families can enjoy the space without worrying about traffic","1759418154662","y634diqp48mg9k539l","Kids can safely play and families can enjoy the space without worrying about traffic","1759418152905","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","woy3311s7remg9k54p2","Local vendors and artisans benefit enormously from the foot traffic when cars are gone","1759418154758","6sanvkwqkyjmg9k52tt","Local vendors and artisans benefit enormously from the foot traffic when cars are gone","1759418152337","1","false"
"vdpuajk1swmg9k4oh5","Should Q Street be closed to traffic during the farmers market?","6ii9emn2b4lmg9k5eqv","Traffic diversions hurt local businesses on surrounding streets - we need better solutions","1759418167783","28lsrvnranjmg9k53rw","Traffic diversions hurt local businesses on surrounding streets - we need better solutions","1759418153564","1","false"
